category,timestamp,n_pkts,n_bits,n_drops,n_syn_pkts,n_ack_pkts,n_psh_pkts,n_rst_pkts,n_fin_pkts,n_ece_pkts,n_urg_pkts,n_cwr_pkts,n_tcp_payload_misbehaviour_drops,n_tcp_payload_misbehaviour_timeouts,n_out_of_order_drops,n_ssl_renegotiation_requests
InboundTCPMetrics,1685446831000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446831000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446841000,4,8128,0,2,4,1,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446841000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446841000,4,8128,0,2,4,1,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446851000,6,24280,0,5,5,1,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685446851000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446851000,6,24280,0,5,5,1,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685446861000,7,20864,0,7,7,2,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685446861000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446861000,7,20864,0,7,7,2,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685446871000,3,6512,0,8,3,1,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685446871000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446871000,3,6512,0,8,3,1,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685446881000,20,77112,0,1,19,7,1,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685446881000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446881000,20,77112,0,1,19,7,1,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685446891000,9,30360,0,4,9,3,0,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685446891000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446891000,9,30360,0,4,9,3,0,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685446901000,4,11800,0,2,4,1,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446901000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446901000,4,11800,0,2,4,1,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446911000,16,30008,0,6,16,4,5,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685446911000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446911000,16,30008,0,6,16,4,5,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685446921000,13,26928,0,7,13,4,4,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685446921000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446921000,13,26928,0,7,13,4,4,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685446931000,11,30168,0,8,10,4,1,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685446931000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446931000,11,30168,0,8,10,4,1,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685446941000,6,13672,0,3,6,2,0,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685446941000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446941000,6,13672,0,3,6,2,0,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685446951000,8,29376,0,7,7,2,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685446951000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446951000,8,29376,0,7,7,2,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685446961000,10,32688,0,7,10,4,1,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685446961000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446961000,10,32688,0,7,10,4,1,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685446971000,8,24256,0,9,8,2,4,6,0,0,0,0,0,0,0
InboundTCPMetrics,1685446971000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446971000,8,24256,0,9,8,2,4,6,0,0,0,0,0,0,0
InboundTCPMetrics,1685446981000,7,12432,0,3,6,1,3,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685446981000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446981000,7,12432,0,3,6,1,3,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685446991000,139,1411696,0,1,138,44,1,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685446991000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685446991000,139,1411696,0,1,138,44,1,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447001000,9,18248,0,7,9,3,1,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685447001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447001000,9,18248,0,7,9,3,1,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685447011000,8,24128,0,4,8,3,3,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685447011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447011000,8,24128,0,4,8,3,3,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685447021000,2,4320,0,1,2,9,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685447021000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447021000,2,4320,0,1,2,9,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685447031000,5,13184,0,6,5,2,1,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685447031000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447031000,5,13184,0,6,5,2,1,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685447041000,15,77656,0,8,15,5,0,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447041000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447041000,15,77656,0,8,15,5,0,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447051000,272,2637472,0,3,271,104,0,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685447051000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447051000,272,2637472,0,3,271,104,0,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685447061000,239,2454520,0,5,239,50,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685447061000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447061000,239,2454520,0,5,239,50,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685447071000,498,5213264,0,7,498,60,4,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685447071000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447071000,498,5213264,0,7,498,60,4,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685447081000,4,9824,0,2,4,1,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685447081000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447081000,4,9824,0,2,4,1,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685447091000,9,32984,0,9,8,3,3,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447091000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447091000,9,32984,0,9,8,3,3,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447101000,7,12312,0,6,6,2,2,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685447101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447101000,7,12312,0,6,6,2,2,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685447111000,6,20552,0,3,6,2,0,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447111000,6,20552,0,3,6,2,0,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447121000,11,24424,0,8,10,4,4,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685447121000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447121000,11,24424,0,8,10,4,4,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685447131000,10,16600,0,6,10,3,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685447131000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447131000,10,16600,0,6,10,3,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685447144000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447144000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447144000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447154000,7,14256,0,5,6,2,3,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685447154000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447154000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447164000,25,61400,0,1,24,8,8,6,0,0,0,0,0,0,0
InboundTCPMetrics,1685447164000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447164000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447174000,61,277784,0,2,60,23,6,6,0,0,0,0,0,0,0
InboundTCPMetrics,1685447174000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447174000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447184000,24,113248,0,1,24,8,0,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447184000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447184000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447194000,30,190576,0,7,30,7,0,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685447194000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447194000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447204000,84,489920,0,2,84,31,0,6,0,0,0,0,0,0,0
InboundTCPMetrics,1685447204000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447204000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447214000,46,210240,0,9,46,16,7,9,0,0,0,0,0,0,0
InboundTCPMetrics,1685447214000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447214000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447224000,66,311800,0,1,65,21,1,2,1,0,1,0,0,0,0
InboundTCPMetrics,1685447224000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447224000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447234000,40,166280,0,1,40,13,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685447234000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447234000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447244000,26,124976,0,7,25,8,3,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685447244000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447244000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447254000,17,73488,0,6,17,4,3,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685447254000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447254000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447264000,27,48704,0,9,26,9,1,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685447264000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447264000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447274000,48,279120,0,5,47,14,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447274000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447274000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447284000,11,28080,0,8,11,4,1,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685447284000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447284000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447294000,11,31192,0,8,10,3,3,7,0,0,0,0,0,0,0
InboundTCPMetrics,1685447294000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447294000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447304000,20,70288,0,9,19,7,3,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685447304000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447304000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447314000,48,250240,0,5,48,17,4,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447314000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447314000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447324000,60,279792,0,5,60,15,1,9,0,0,0,0,0,0,0
InboundTCPMetrics,1685447324000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447324000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447334000,24,96632,0,5,23,8,5,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685447334000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447334000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447344000,50,311792,0,7,50,15,1,9,0,0,0,0,0,0,0
InboundTCPMetrics,1685447344000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447344000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447354000,11,21192,0,8,10,2,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447354000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447354000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447364000,44,285328,0,1,44,13,3,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447364000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447364000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447374000,9,39552,0,4,8,3,2,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685447374000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447374000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447384000,36,301784,0,3,35,6,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447384000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447384000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447394000,6,11520,0,8,5,2,1,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685447394000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447394000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447404000,26,85488,0,1,25,10,2,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685447404000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447404000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447414000,22,82056,0,9,21,8,4,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685447414000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447414000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447424000,20,59760,0,5,19,6,4,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685447424000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447424000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447434000,107,944400,0,4,107,16,0,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447434000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447434000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447444000,23,37504,0,7,23,8,6,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685447444000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447444000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447454000,65,411168,0,9,65,21,6,6,0,0,0,0,0,0,0
InboundTCPMetrics,1685447454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447464000,6,12880,0,6,6,2,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685447464000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447464000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447474000,6,18320,0,6,6,2,1,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685447474000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447474000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447484000,9,25744,0,8,8,2,4,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447484000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447484000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447494000,11,39176,0,7,11,3,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685447494000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447494000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447504000,3,6192,0,3,3,8,3,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447504000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447504000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447514000,13,19624,0,8,11,5,9,7,0,0,0,0,0,0,0
InboundTCPMetrics,1685447514000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447514000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447524000,6,17976,0,4,6,2,0,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685447524000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447524000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447534000,15,48432,0,1,15,5,4,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685447534000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447534000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447544000,3,6304,0,6,2,7,3,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447544000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447544000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447554000,2,3640,0,2,1,5,1,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685447554000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447554000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447564000,2,3584,0,4,2,5,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447564000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447564000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447574000,14,56064,0,5,14,5,0,9,0,0,0,0,0,0,0
InboundTCPMetrics,1685447574000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447574000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447584000,4,9152,0,4,4,1,0,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685447584000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447584000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447594000,8,20568,0,1,7,3,4,7,0,0,0,0,0,0,0
InboundTCPMetrics,1685447594000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447594000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447604000,3,9952,0,6,3,1,1,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685447604000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447604000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447614000,3,6936,0,4,3,9,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685447614000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447614000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447624000,4,12496,0,4,4,1,0,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685447624000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447624000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447634000,2,5832,0,1,2,6,0,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685447634000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447634000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447644000,5,11608,0,4,4,1,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447644000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447644000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447654000,5,15816,0,7,4,2,3,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685447654000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447654000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447664000,14,45576,0,1,14,4,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685447664000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447664000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447674000,5,14520,0,4,4,1,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685447674000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447674000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447684000,2,7064,0,2,2,8,0,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447684000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447684000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447694000,3,9272,0,2,3,1,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685447694000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447694000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447704000,4,10992,0,3,3,1,1,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685447704000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447704000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447714000,6,22848,0,6,6,2,1,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447714000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447714000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447724000,4,8904,0,4,4,1,1,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685447724000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447724000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447734000,4,16992,0,3,3,1,1,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685447734000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447734000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447744000,1,5184,0,2,1,4,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685447744000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447744000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447754000,9,39736,0,1,9,3,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685447754000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447754000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447764000,23,101800,0,1,22,6,6,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685447764000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447764000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447774000,13,22792,0,6,12,5,1,9,0,0,0,0,0,0,0
InboundTCPMetrics,1685447774000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447774000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447784000,7,27672,0,8,7,2,0,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685447784000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447784000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447794000,10,32456,0,7,9,3,0,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685447794000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447794000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685447804000,4,4312,0,2,3,5,1,1,0,0,0,0,0,0,0
